LOC111099035 rna-XM_022430346.1
LOC111125171 rna-XM_022468707.1
LOC111125176 rna-XM_022468714.1
LOC111125201 rna-XM_022468745.1
LOC111125212 rna-XM_022468774.1
LOC111125230 rna-XR_002638331.1
LOC111125238 rna-XM_022468817.1
LOC111125255 rna-XM_022468846.1
LOC111125293 rna-XM_022468911.1
LOC111125298 rna-XM_022468917.1
LOC111125311 rna-XM_022468943.1
LOC111125314 rna-XM_022468948.1
LOC111125330 rna-XM_022469030.1
LOC111125344 rna-XM_022469049.1
LOC111125347 rna-XM_022469071.1
LOC111125362 rna-XM_022469096.1
LOC111125391 rna-XM_022469180.1
LOC111125395 rna-XR_002638356.1
LOC111125406 rna-XM_022469181.1
LOC111125407 rna-XM_022469186.1
LOC111125411 rna-XM_022469195.1
LOC111125429 rna-XM_022469219.1
LOC111125441 rna-XM_022469253.1
LOC111125450 rna-XM_022469279.1
LOC111125473 rna-XM_022469357.1
LOC111125483 rna-XM_022469372.1
LOC111125490 rna-XM_022469390.1
LOC111125524 rna-XR_002638377.1
LOC111125543 rna-XM_022469471.1
LOC111125555 rna-XM_022469486.1
LOC111125561 rna-XM_022469499.1
LOC111125590 rna-XM_022469552.1
LOC111125592 rna-XM_022469559.1
LOC111125596 rna-XM_022469572.1
LOC111125627 rna-XM_022469608.1
LOC111125640 rna-XM_022469640.1
LOC111125663 rna-XM_022469687.1
LOC111125665 rna-XM_022469703.1
LOC111125698 rna-XM_022469757.1
LOC111125704 rna-XR_002638399.1
LOC111125727 rna-XM_022469798.1
LOC111125735 rna-XM_022469808.1
LOC111125764 rna-XM_022469858.1
LOC111125771 rna-XM_022469887.1
LOC111125774 rna-XM_022469893.1
LOC111125786 rna-XM_022469907.1
LOC111125792 rna-XM_022469917.1
LOC111125793 rna-XM_022469951.1
LOC111125810 rna-XM_022469962.1
LOC111125832 rna-XM_022469995.1
LOC111125833 rna-XM_022470000.1
LOC111125844 rna-XM_022470036.1
LOC111125855 rna-XM_022470059.1
LOC111125861 rna-XM_022470061.1
LOC111125872 rna-XM_022470080.1
LOC111125878 rna-XM_022470087.1
LOC111125890 rna-XM_022470112.1
LOC111125898 rna-XM_022470123.1
LOC111125906 rna-XM_022470133.1
LOC111125911 rna-XM_022470149.1
LOC111125923 rna-XM_022470171.1
LOC111125927 rna-XM_022470177.1
LOC111125942 rna-XM_022470211.1
LOC111125967 rna-XM_022470282.1
LOC111125989 rna-XM_022470324.1
LOC111126021 rna-XM_022470384.1
LOC111126025 rna-XM_022470391.1
LOC111126043 rna-XM_022470426.1
LOC111126054 rna-XM_022470441.1
LOC111126075 rna-XM_022470470.1
LOC111126102 rna-XM_022470508.1
LOC111126149 rna-XM_022470579.1
LOC111126223 rna-XM_022470706.1
LOC111126230 rna-XM_022470717.1
LOC111126251 rna-XM_022470747.1
LOC111126252 rna-XM_022470754.1
LOC111126272 rna-XM_022470787.1
LOC111126302 rna-XM_022470832.1
LOC111126305 rna-XR_002638463.1
LOC111126387 rna-XM_022470982.1
LOC111126395 rna-XM_022471015.1
LOC111126402 rna-XM_022471008.1
LOC111126409 rna-XM_022471027.1
LOC111126421 rna-XM_022471058.1
LOC111126436 rna-XM_022471089.1
LOC111126445 rna-XM_022471105.1
LOC111126451 rna-XM_022471110.1
LOC111126468 rna-XM_022471149.1
LOC111126474 rna-XR_002638481.1
LOC111126490 rna-XM_022471174.1
LOC111126502 rna-XM_022471190.1
LOC111126506 rna-XM_022471196.1
LOC111126522 rna-XR_002638488.1
LOC111126530 rna-XM_022471237.1
LOC111126560 rna-XM_022471288.1
LOC111126571 rna-XM_022471310.1
LOC111126576 rna-XM_022471316.1
LOC111126606 rna-XM_022471358.1
LOC111126626 rna-XM_022471398.1
LOC111126636 rna-XM_022471417.1
LOC111126637 rna-XM_022471414.1
LOC111126645 rna-XM_022471427.1
LOC111126649 rna-XM_022471434.1
LOC111126660 rna-XM_022471452.1
LOC111126669 rna-XM_022471458.1
LOC111126671 rna-XM_022471463.1
LOC111126676 rna-XM_022471480.1
LOC111126686 rna-XM_022471496.1
LOC111126690 rna-XM_022471505.1
LOC111126698 rna-XM_022471519.1
LOC111126732 rna-XM_022471566.1
LOC111126735 rna-XM_022471570.1
LOC111126745 rna-XM_022471581.1
LOC111126791 rna-XM_022471655.1
LOC111126798 rna-XM_022471669.1
LOC111126805 rna-XM_022471686.1
LOC111126832 rna-XR_002638537.1
LOC111126842 rna-XM_022471743.1
LOC111126881 rna-XM_022471792.1
LOC111126888 rna-XM_022471805.1
LOC111126890 rna-XM_022471810.1
LOC111126901 rna-XM_022471829.1
LOC111126922 rna-XR_002638554.1
LOC111126923 rna-XM_022471868.1
LOC111126927 rna-XM_022471873.1
LOC111126932 rna-XR_002638556.1
LOC111126935 rna-XM_022471884.1
LOC111126948 rna-XM_022471901.1
LOC111126986 rna-XM_022471949.1
LOC111127051 rna-XM_022472047.1
LOC111127061 rna-XM_022472060.1
LOC111127064 rna-XM_022472064.1
LOC111127075 rna-XM_022472081.1
LOC111127089 rna-XM_022472102.1
LOC111127111 rna-XM_022472139.1
LOC111127117 rna-XM_022472146.1
LOC111127118 rna-XM_022472153.1
LOC111127137 rna-XM_022472183.1
LOC111127139 rna-XM_022472180.1
LOC111127180 rna-XM_022472253.1
LOC111127194 rna-XM_022472281.1
LOC111127196 rna-XM_022472273.1
LOC111127214 rna-XM_022472293.1
LOC111127309 rna-XM_022472415.1
LOC111127369 rna-XM_022472519.1
LOC111127471 rna-XM_022472657.1
LOC111127485 rna-XM_022472677.1
LOC111127517 rna-XM_022472729.1
LOC111127519 rna-XM_022472731.1
LOC111127569 rna-XM_022472788.1
LOC111127570 rna-XM_022472792.1
LOC111127593 rna-XM_022472835.1
LOC111127594 rna-XM_022472836.1
LOC111127600 rna-XM_022472846.1
LOC111127601 rna-XM_022472848.1
LOC111127602 rna-XM_022472870.1
LOC111127605 rna-XM_022472856.1
LOC111127606 rna-XM_022472860.1
LOC111127640 rna-XM_022472899.1
LOC111127643 rna-XM_022472908.1
LOC111127649 rna-XM_022472918.1
LOC111127832 rna-XM_022473104.1
LOC111127846 rna-XM_022473119.1
LOC111127899 rna-XM_022473203.1
LOC111127911 rna-XM_022473227.1
LOC111127914 rna-XM_022473240.1
LOC111127917 rna-XM_022473245.1
LOC111127981 rna-XM_022473314.1
LOC111127991 rna-XM_022473343.1
LOC111127994 rna-XM_022473354.1
LOC111128005 rna-XM_022473372.1
LOC111128019 rna-XR_002638674.1
LOC111128029 rna-XM_022473406.1
LOC111128034 rna-XM_022473425.1
LOC111128066 rna-XM_022473472.1
LOC111128074 rna-XM_022473489.1
LOC111128082 rna-XM_022473500.1
LOC111128093 rna-XM_022473539.1
LOC111128112 rna-XM_022473569.1
LOC111128118 rna-XM_022473578.1
LOC111128129 rna-XM_022473591.1
LOC111128146 rna-XM_022473611.1
LOC111128219 rna-XM_022473724.1
LOC111128241 rna-XM_022473747.1
LOC111128242 rna-XM_022473772.1
LOC111128244 rna-XM_022473750.1
LOC111128256 rna-XM_022473786.1
LOC111128266 rna-XM_022473803.1
LOC111128273 rna-XR_002638699.1
LOC111128278 rna-XM_022473837.1
LOC111128281 rna-XM_022473830.1
LOC111128296 rna-XR_002638701.1
LOC111128313 rna-XM_022473875.1
LOC111128350 rna-XM_022473929.1
LOC111128424 rna-XM_022474021.1
LOC111128450 rna-XM_022474059.1
LOC111128473 rna-XR_002638725.1
LOC111128494 rna-XM_022474137.1
LOC111128511 rna-XM_022474136.1
LOC111128533 rna-XM_022474177.1
LOC111128537 rna-XM_022474191.1
LOC111128554 rna-XM_022474231.1
LOC111128568 rna-XM_022474249.1
LOC111128624 rna-XM_022474361.1
LOC111128642 rna-XM_022474381.1
LOC111128660 rna-XM_022474410.1
LOC111128663 rna-XM_022474418.1
LOC111128683 rna-XM_022474445.1
LOC111128687 rna-XM_022474450.1
LOC111128698 rna-XM_022474474.1
LOC111128722 rna-XM_022474521.1
LOC111128746 rna-XM_022474569.1
LOC111128762 rna-XM_022474600.1
LOC111128783 rna-XR_002638760.1
LOC111128790 rna-XM_022474640.1
LOC111128794 rna-XM_022474649.1
LOC111128821 rna-XM_022474708.1
LOC111128837 rna-XM_022474728.1
LOC111128838 rna-XM_022474756.1
LOC111128852 rna-XR_002638771.1
LOC111128871 rna-XM_022474784.1
LOC111128878 rna-XM_022474803.1
LOC111128885 rna-XM_022474830.1
LOC111128933 rna-XM_022474902.1
LOC111128975 rna-XM_022474956.1
LOC111128979 rna-XM_022474975.1
LOC111129002 rna-XM_022475026.1
LOC111129007 rna-XM_022475048.1
LOC111129010 rna-XM_022475054.1
LOC111129023 rna-XM_022475073.1
LOC111129025 rna-XM_022475079.1
LOC111129049 rna-XM_022475106.1
LOC111129051 rna-XM_022475111.1
LOC111129079 rna-XM_022475161.1
LOC111129094 rna-XM_022475206.1
LOC111129117 rna-XM_022475238.1
LOC111129121 rna-XM_022475245.1
LOC111129139 rna-XM_022475315.1
LOC111129162 rna-XM_022475336.1
LOC111129163 rna-XM_022475327.1
LOC111129164 rna-XM_022475346.1
LOC111129173 rna-XM_022475387.1
LOC111129177 rna-XM_022475403.1
LOC111129181 rna-XM_022475412.1
LOC111129193 rna-XM_022475434.1
LOC111129199 rna-XM_022475447.1
LOC111129228 rna-XM_022475482.1
LOC111129261 rna-XM_022475530.1
LOC111129267 rna-XM_022475537.1
LOC111129366 rna-XM_022475709.1
LOC111129372 rna-XM_022475722.1
LOC111129374 rna-XM_022475727.1
LOC111129376 rna-XM_022475730.1
LOC111129398 rna-XM_022475766.1
LOC111129402 rna-XM_022475770.1
LOC111129405 rna-XM_022475775.1
LOC111129406 rna-XM_022475778.1
LOC111129434 rna-XM_022475817.1
LOC111129435 rna-XM_022475819.1
LOC111129471 rna-XM_022475862.1
LOC111129472 rna-XR_002638854.1
LOC111129473 rna-XM_022475877.1
LOC111129492 rna-XM_022475901.1
LOC111129497 rna-XM_022475907.1
LOC111129508 rna-XR_002638866.1
LOC111129512 rna-XM_022475952.1
LOC111129513 rna-XM_022475957.1
LOC111129526 rna-XM_022475980.1
LOC111129591 rna-XM_022476281.1
LOC111129617 rna-XM_022476085.1
LOC111129644 rna-XM_022476107.1
LOC111129693 rna-XM_022476186.1
LOC111129876 rna-XM_022476377.1
LOC111129882 rna-XM_022476394.1
LOC111129895 rna-XM_022476418.1
LOC111129899 rna-XM_022476420.1
LOC111129906 rna-XM_022476437.1
LOC111129910 rna-XM_022476445.1
LOC111129912 rna-XM_022476449.1
LOC111129930 rna-XM_022476479.1
LOC111129933 rna-XM_022476485.1
LOC111129938 rna-XM_022476491.1
LOC111129967 rna-XM_022476531.1
LOC111129975 rna-XM_022476784.1
LOC111129978 rna-XM_022476545.1
LOC111130053 rna-XM_022476718.1
LOC111130060 rna-XM_022476737.1
LOC111130081 rna-XM_022476772.1
LOC111130085 rna-XM_022476780.1
LOC111130111 rna-XM_022476821.1
LOC111130114 rna-XM_022476830.1
LOC111130146 rna-XM_022476880.1
LOC111130148 rna-XM_022476883.1
LOC111130151 rna-XM_022476887.1
LOC111130175 rna-XM_022476932.1
LOC111130185 rna-XM_022476961.1
LOC111130209 rna-XM_022476993.1
LOC111130214 rna-XR_002638918.1
LOC111130245 rna-XM_022477039.1
LOC111130249 rna-XM_022477048.1
LOC111130256 rna-XM_022477058.1
LOC111130257 rna-XM_022477075.1
LOC111130266 rna-XM_022477094.1
LOC111130267 rna-XM_022477126.1
LOC111130283 rna-XM_022477131.1
LOC111130286 rna-XM_022477139.1
LOC111130291 rna-XM_022477142.1
LOC111130306 rna-XM_022477198.1
LOC111130325 rna-XM_022477250.1
LOC111130333 rna-XM_022477255.1
LOC111130353 rna-XM_022477331.1
LOC111130354 rna-XM_022477355.1
LOC111130380 rna-XM_022477405.1
LOC111130384 rna-XM_022477409.1
LOC111130389 rna-XM_022477423.1
LOC111130398 rna-XM_022477436.1
LOC111130414 rna-XM_022477483.1
LOC111130417 rna-XM_022477486.1
LOC111130484 rna-XM_022477595.1
LOC111130487 rna-XM_022477616.1
LOC111130545 rna-XM_022477695.1
LOC111130563 rna-XM_022477721.1
LOC111130577 rna-XM_022477735.1
LOC111130579 rna-XM_022477738.1
LOC111130585 rna-XM_022477750.1
LOC111130587 rna-XR_002638957.1
LOC111130662 rna-XM_022477841.1
LOC111130676 rna-XM_022477865.1
LOC111130695 rna-XM_022477890.1
LOC111130704 rna-XM_022477904.1
LOC111130720 rna-XM_022477930.1
LOC111130739 rna-XM_022477952.1
LOC111130755 rna-XM_022477981.1
LOC111130845 rna-XM_022478094.1
LOC111130853 rna-XR_002638991.1
LOC111130869 rna-XM_022478129.1
LOC111130895 rna-XM_022478167.1
LOC111130916 rna-XM_022478190.1
LOC111130993 rna-XM_022478303.1
LOC111130996 rna-XM_022478311.1
LOC111131017 rna-XM_022478337.1
LOC111131026 rna-XM_022478348.1
LOC111131074 rna-XM_022478419.1
LOC111131099 rna-XM_022478450.1
LOC111131106 rna-XM_022478480.1
LOC111131143 rna-XR_002639034.1
LOC111131162 rna-XR_002639040.1
LOC111131167 rna-XM_022478575.1
LOC111131266 rna-XM_022478741.1
LOC111131271 rna-XM_022478711.1
LOC111131306 rna-XM_022478773.1
LOC111131325 rna-XM_022478799.1
LOC111131373 rna-XM_022478854.1
LOC111131395 rna-XM_022478884.1
LOC111131409 rna-XM_022478918.1
LOC111131447 rna-XM_022479107.1
LOC111131455 rna-XM_022478993.1
LOC111131466 rna-XM_022479009.1
LOC111131489 rna-XM_022479050.1
LOC111131490 rna-XM_022479056.1
LOC111131529 rna-XR_002639079.1
LOC111131541 rna-XR_002639084.1
LOC111131591 rna-XM_022479196.1
LOC111131601 rna-XM_022479212.1
LOC111131629 rna-XM_022479244.1
LOC111131631 rna-XM_022479247.1
LOC111131634 rna-XM_022479255.1
LOC111131661 rna-XM_022479292.1
LOC111131678 rna-XM_022479314.1
LOC111131690 rna-XM_022479327.1
LOC111131712 rna-XM_022479365.1
LOC111131737 rna-XM_022479406.1
LOC111131751 rna-XM_022479424.1
LOC111131765 rna-XM_022479450.1
LOC111131785 rna-XM_022479486.1
LOC111131810 rna-XM_022479525.1
LOC111131813 rna-XR_002639119.1
LOC111131849 rna-XM_022479584.1
LOC111131853 rna-XM_022479592.1
LOC111132069 rna-XM_022479722.1
LOC111132081 rna-XM_022479736.1
LOC111132094 rna-XM_022479761.1
LOC111132115 rna-XM_022479812.1
LOC111132200 rna-XM_022479976.1
LOC111132213 rna-XM_022479992.1
LOC111132214 rna-XM_022479999.1
LOC111132237 rna-XM_022480027.1
LOC111132298 rna-XM_022480094.1
LOC111132299 rna-XM_022480099.1
LOC111132319 rna-XM_022480120.1
LOC111132366 rna-XM_022480172.1
LOC111132450 rna-XM_022480363.1
LOC111132492 rna-XM_022480414.1
LOC111132493 rna-XM_022480304.1
LOC111132570 rna-XM_022480405.1
LOC111132603 rna-XM_022480435.1
LOC111132711 rna-XM_022480542.1
LOC111132787 rna-XM_022480609.1
LOC111132798 rna-XM_022480621.1
LOC111132802 rna-XM_022480640.1
LOC111132821 rna-XM_022480671.1
LOC111132822 rna-XM_022480677.1
LOC111132825 rna-XM_022480678.1
LOC111132836 rna-XM_022480700.1
LOC111132841 rna-XM_022480712.1
LOC111132856 rna-XM_022480744.1
LOC111132866 rna-XM_022480785.1
LOC111132926 rna-XM_022480871.1
LOC111132961 rna-XM_022480925.1
LOC111132974 rna-XM_022480960.1
LOC111132994 rna-XM_022481009.1
LOC111133045 rna-XM_022481096.1
LOC111133050 rna-XM_022481113.1
LOC111133065 rna-XM_022481138.1
LOC111133074 rna-XM_022481150.1
LOC111133082 rna-XM_022481160.1
LOC111133084 rna-XM_022481170.1
LOC111133092 rna-XM_022481186.1
LOC111133103 rna-XM_022481201.1
LOC111133106 rna-XR_002639187.1
LOC111133172 rna-XM_022481297.1
LOC111133178 rna-XM_022481306.1
LOC111133184 rna-XM_022481313.1
LOC111133214 rna-XM_022481368.1
LOC111133229 rna-XM_022481405.1
LOC111133261 rna-XM_022481467.1
LOC111133278 rna-XM_022481499.1
LOC111133279 rna-XM_022481504.1
LOC111133281 rna-XM_022481518.1
LOC111133296 rna-XM_022481557.1
LOC111133311 rna-XM_022481582.1
LOC111133332 rna-XM_022481635.1
LOC111133336 rna-XM_022481639.1
LOC111133350 rna-XM_022481673.1
LOC111133355 rna-XM_022481686.1
LOC111133359 rna-XM_022481693.1
LOC111133364 rna-XM_022481700.1
LOC111133379 rna-XM_022481727.1
LOC111133389 rna-XR_002639233.1
LOC111133393 rna-XM_022481751.1
LOC111133394 rna-XM_022481752.1
LOC111133401 rna-XM_022481773.1
LOC111133403 rna-XM_022481800.1
LOC111133421 rna-XM_022481833.1
LOC111133425 rna-XM_022481848.1
LOC111133442 rna-XM_022481876.1
LOC111133461 rna-XM_022481892.1
LOC111133519 rna-XR_002639263.1
LOC111133572 rna-XM_022482052.1
LOC111133575 rna-XM_022482069.1
LOC111133577 rna-XM_022482076.1
LOC111133580 rna-XM_022482082.1
LOC111133600 rna-XM_022482112.1
LOC111133604 rna-XM_022482118.1
LOC111133610 rna-XM_022482133.1
LOC111133613 rna-XM_022482137.1
LOC111133618 rna-XR_002639281.1
LOC111133629 rna-XM_022482360.1
LOC111133646 rna-XM_022482175.1
LOC111133653 rna-XR_002639285.1
LOC111133660 rna-XM_022482197.1
LOC111133663 rna-XM_022482201.1
LOC111133691 rna-XM_022482300.1
LOC111133747 rna-XM_022482378.1
LOC111133765 rna-XM_022482406.1
LOC111133771 rna-XM_022482437.1
LOC111133779 rna-XM_022482440.1
LOC111133813 rna-XM_022482498.1
LOC111133828 rna-XM_022482517.1
LOC111133867 rna-XM_022482574.1
LOC111133875 rna-XM_022482582.1
LOC111133878 rna-XM_022482585.1
LOC111133916 rna-XR_002639324.1
LOC111133922 rna-XM_022482661.1
LOC111133934 rna-XM_022482677.1
LOC111133964 rna-XR_002639332.1
LOC111133995 rna-XR_002639339.1
LOC111134009 rna-XM_022482774.1
LOC111134027 rna-XR_002639350.1
LOC111134044 rna-XR_002639354.1
LOC111134088 rna-XM_022482889.1
LOC111134106 rna-XM_022482913.1
LOC111134109 rna-XM_022482920.1
LOC111134122 rna-XM_022482946.1
LOC111134125 rna-XM_022482948.1
LOC111134139 rna-XM_022482965.1
LOC111134145 rna-XM_022482976.1
LOC111134181 rna-XM_022483036.1
LOC111134199 rna-XM_022483041.1
LOC111134203 rna-XM_022483054.1
LOC111134217 rna-XM_022483069.1
LOC111134230 rna-XM_022483096.1
LOC111134237 rna-XR_002639402.1
LOC111134240 rna-XM_022483119.1
LOC111134243 rna-XM_022483130.1
LOC111134252 rna-XM_022483141.1
LOC111134256 rna-XR_002639412.1
LOC111134265 rna-XM_022483156.1
LOC111134300 rna-XM_022483206.1
LOC111134302 rna-XM_022483207.1
LOC111134311 rna-XM_022483223.1
LOC111134314 rna-XM_022483230.1
LOC111134327 rna-XM_022483257.1
LOC111134338 rna-XM_022483277.1
LOC111134351 rna-XM_022483307.1
LOC111134367 rna-XM_022483325.1
LOC111134397 rna-XM_022483365.1
LOC111134417 rna-XM_022483400.1
LOC111134453 rna-XM_022483467.1
LOC111134466 rna-XM_022483497.1
LOC111134468 rna-XR_002639459.1
LOC111134474 rna-XM_022483522.1
LOC111134493 rna-XM_022483561.1
LOC111134510 rna-XM_022483609.1
LOC111134521 rna-XM_022483629.1
LOC111134566 rna-XM_022483701.1
LOC111134572 rna-XM_022483719.1
LOC111134573 rna-XM_022483734.1
LOC111134595 rna-XM_022483759.1
LOC111134614 rna-XM_022483814.1
LOC111134619 rna-XM_022483806.1
LOC111134632 rna-XM_022483829.1
LOC111134636 rna-XM_022483863.1
LOC111134647 rna-XM_022483882.1
LOC111134659 rna-XM_022483908.1
LOC111134669 rna-XR_002639494.1
LOC111134677 rna-XM_022483946.1
LOC111134684 rna-XM_022483951.1
LOC111134693 rna-XM_022483972.1
LOC111134716 rna-XM_022484027.1
LOC111134725 rna-XM_022484048.1
LOC111134772 rna-XM_022484123.1
LOC111134775 rna-XM_022484134.1
LOC111134781 rna-XM_022484141.1
LOC111134784 rna-XM_022484195.1
LOC111134790 rna-XM_022484159.1
LOC111134793 rna-XM_022484188.1
LOC111134800 rna-XM_022484198.1
LOC111134801 rna-XM_022484204.1
LOC111134804 rna-XM_022484213.1
LOC111134821 rna-XM_022484243.1
LOC111134822 rna-XM_022484246.1
LOC111134836 rna-XM_022484282.1
LOC111134837 rna-XM_022484277.1
LOC111134843 rna-XM_022484299.1
LOC111134855 rna-XM_022484322.1
LOC111134864 rna-XM_022484398.1
LOC111134872 rna-XM_022484358.1
LOC111134874 rna-XM_022484368.1
LOC111134881 rna-XM_022484386.1
LOC111134887 rna-XM_022484468.1
LOC111134901 rna-XR_002639534.1
LOC111134903 rna-XM_022484440.1
LOC111134931 rna-XM_022484524.1
LOC111134967 rna-XM_022484591.1
LOC111134971 rna-XM_022484601.1
LOC111134972 rna-XM_022484599.1
LOC111135008 rna-XM_022484676.1
LOC111135019 rna-XM_022484696.1
LOC111135020 rna-XM_022484699.1
LOC111135021 rna-XM_022484701.1
LOC111135022 rna-XM_022484705.1
LOC111135029 rna-XM_022484719.1
LOC111135040 rna-XM_022484729.1
LOC111135045 rna-XR_002639559.1
LOC111135047 rna-XM_022484736.1
LOC111135050 rna-XM_022484743.1
LOC111135063 rna-XM_022484769.1
LOC111135102 rna-XR_002639566.1
LOC111135114 rna-XM_022484855.1
LOC111135115 rna-XM_022484856.1
LOC111135123 rna-XM_022484875.1
LOC111135159 rna-XM_022484956.1
LOC111135174 rna-XM_022485002.1
LOC111135209 rna-XM_022485064.1
LOC111135226 rna-XM_022485112.1
LOC111135234 rna-XM_022485103.1
LOC111135240 rna-XM_022485115.1
LOC111135241 rna-XM_022485119.1
LOC111135259 rna-XM_022485173.1
LOC111135299 rna-XM_022485238.1
LOC111135346 rna-XM_022485313.1
LOC111135376 rna-XM_022485384.1
LOC111135397 rna-XM_022485423.1
LOC111135399 rna-XM_022485429.1
LOC111135431 rna-XM_022485492.1
LOC111135444 rna-XM_022485529.1
LOC111135445 rna-XM_022485533.1
LOC111135452 rna-XM_022485544.1
LOC111135477 rna-XM_022485589.1
LOC111135511 rna-XM_022485647.1
LOC111135516 rna-XM_022485655.1
LOC111135518 rna-XM_022485659.1
LOC111135544 rna-XM_022485697.1
LOC111135556 rna-XR_002639614.1
LOC111135568 rna-XM_022485743.1
LOC111135595 rna-XM_022485812.1
LOC111135633 rna-XR_002639629.1
LOC111135689 rna-XM_022485965.1
LOC111135705 rna-XM_022485996.1
LOC111135721 rna-XM_022486024.1
LOC111135772 rna-XM_022486107.1
LOC111135777 rna-XM_022486114.1
LOC111135786 rna-XM_022486142.1
LOC111135839 rna-XM_022486235.1
LOC111135853 rna-XM_022486272.1
LOC111135858 rna-XM_022486280.1
LOC111135890 rna-XM_022486335.1
LOC111135911 rna-XM_022486388.1
LOC111135958 rna-XM_022486453.1
LOC111135969 rna-XM_022486478.1
LOC111135975 rna-XM_022486488.1
LOC111135978 rna-XM_022486496.1
LOC111135982 rna-XM_022486511.1
LOC111135991 rna-XR_002639683.1
LOC111135993 rna-XM_022486526.1
LOC111136005 rna-XM_022486550.1
LOC111136017 rna-XM_022486581.1
LOC111136024 rna-XM_022486595.1
LOC111136047 rna-XR_002639696.1
LOC111136052 rna-XM_022486631.1
LOC111136064 rna-XR_002639699.1
LOC111136068 rna-XM_022486655.1
LOC111136076 rna-XM_022486671.1
LOC111136106 rna-XM_022486743.1
LOC111136109 rna-XM_022486722.1
LOC111136125 rna-XM_022486758.1
LOC111136140 rna-XM_022486776.1
LOC111136147 rna-XM_022486784.1
LOC111136153 rna-XM_022486798.1
LOC111136189 rna-XM_022486870.1
LOC111136202 rna-XM_022486873.1
LOC111136282 rna-XM_022487027.1
LOC111136299 rna-XM_022487064.1
LOC111136307 rna-XM_022487063.1
LOC111136355 rna-XM_022487158.1
LOC111136358 rna-XR_002639726.1
LOC111136377 rna-XM_022487180.1
LOC111136396 rna-XM_022487216.1
LOC111136398 rna-XM_022487218.1
LOC111136422 rna-XR_002639753.1
LOC111136440 rna-XM_022487290.1
LOC111136460 rna-XM_022487335.1
LOC111136516 rna-XM_022487420.1
LOC111136520 rna-XM_022487423.1
LOC111136524 rna-XM_022487433.1
LOC111136529 rna-XM_022487444.1
LOC111136548 rna-XM_022487468.1
LOC111136566 rna-XM_022487511.1
LOC111136585 rna-XM_022487532.1
LOC111136589 rna-XM_022487536.1
LOC111136636 rna-XM_022487630.1
LOC111136645 rna-XM_022487648.1
LOC111136647 rna-XM_022487651.1
LOC111136650 rna-XM_022487657.1
LOC111136658 rna-XM_022487670.1
LOC111136669 rna-XM_022487691.1
LOC111136800 rna-XM_022487910.1
LOC111136863 rna-XM_022488004.1
LOC111136892 rna-XM_022488076.1
LOC111136913 rna-XM_022488081.1
LOC111136915 rna-XM_022488092.1
LOC111136934 rna-XM_022488126.1
LOC111136974 rna-XM_022488177.1
LOC111136981 rna-XM_022488184.1
LOC111136991 rna-XM_022488201.1
LOC111137000 rna-XM_022488221.1
LOC111137002 rna-XR_002639819.1
LOC111137032 rna-XM_022488259.1
LOC111137059 rna-XM_022488298.1
LOC111137072 rna-XM_022488322.1
LOC111137086 rna-XM_022488338.1
LOC111137093 rna-XR_002639830.1
LOC111137126 rna-XM_022488424.1
LOC111137127 rna-XM_022488426.1
LOC111137130 rna-XM_022488433.1
LOC111137166 rna-XM_022488487.1
LOC111137176 rna-XM_022488503.1
LOC111137192 rna-XM_022488536.1
LOC111137220 rna-XR_002639843.1
LOC111137249 rna-XM_022488633.1
LOC111137256 rna-XM_022488644.1
LOC111137296 rna-XM_022488706.1
LOC111137308 rna-XM_022488737.1
LOC111137325 rna-XM_022488766.1
LOC111137335 rna-XM_022488772.1
LOC111137351 rna-XM_022488790.1
LOC111137375 rna-XM_022488813.1
LOC111137413 rna-XR_002639871.1
LOC111137439 rna-XM_022488896.1
LOC111137491 rna-XM_022488962.1
LOC111137511 rna-XM_022488984.1
LOC111137538 rna-XM_022489020.1
LOC111137576 rna-XM_022489084.1
LOC111137602 rna-XM_022489128.1
LOC111137612 rna-XM_022489142.1
LOC111137640 rna-XR_002639900.1
LOC111137656 rna-XM_022489214.1
LOC111137667 rna-XM_022489240.1
LOC111137676 rna-XM_022489251.1
LOC111137689 rna-XM_022489275.1
LOC111137731 rna-XM_022489356.1
LOC111137736 rna-XM_022489363.1
LOC111137742 rna-XM_022489372.1
LOC111137757 rna-XM_022489394.1
LOC111137769 rna-XM_022489410.1
LOC111137780 rna-XM_022489427.1
LOC111137795 rna-XM_022489446.1
LOC111137806 rna-XM_022489458.1
LOC111137811 rna-XM_022489466.1
LOC111137815 rna-XM_022489473.1
LOC111137816 rna-XM_022489475.1
LOC111137821 rna-XM_022489482.1
LOC111137825 rna-XM_022489505.1
LOC111137830 rna-XM_022489515.1
LOC111137831 rna-XM_022489517.1
LOC111137854 rna-XM_022489547.1
LOC111137934 rna-XM_022489638.1
LOC111137938 rna-XM_022489648.1
LOC111137969 rna-XM_022489703.1
LOC111138013 rna-XM_022489763.1
LOC111138027 rna-XM_022489782.1
LOC111138032 rna-XM_022489845.1
LOC111138038 rna-XM_022489814.1
LOC111138046 rna-XM_022489829.1
LOC111138069 rna-XM_022489867.1
LOC111138078 rna-XR_002639971.1
LOC111138083 rna-XR_002639975.1
LOC111138118 rna-XM_022489939.1
LOC111138149 rna-XM_022489990.1
LOC111138152 rna-XM_022489991.1
LOC111138158 rna-XM_022489999.1
LOC111138175 rna-XM_022490026.1
LOC111138211 rna-XM_022490074.1
LOC111138237 rna-XM_022490102.1
LOC111138265 rna-XM_022490143.1
