chr	start	end	methylation_mean
cvirNC_035785.1	47620010	47626296	0.26442555
cvirNC_035785.1	47694308	47720042	8.25645721428571
cvirNC_035785.1	47727794	47736051	0.288053614285714
cvirNC_035785.1	47736264	47739912	0.25337485
cvirNC_035785.1	47742458	47745217	24.2447523571429
cvirNC_035785.1	47748194	47751447	37.7436489
cvirNC_035785.1	47767656	47795306	13.4439965
cvirNC_035785.1	47772219	47776870	47.7133821538462
cvirNC_035785.1	47792451	47845731	21.0954571428571
cvirNC_035785.1	47801463	47804138	21.8502232857143
cvirNC_035785.1	47804666	47807411	0.193901436363636
cvirNC_035785.1	47810902	47818578	24.6626460714286
cvirNC_035785.1	47824292	47834322	34.9974034285714
cvirNC_035785.1	47872249	47877503	29.5302815714286
cvirNC_035785.1	47877499	47896856	58.0046457142857
cvirNC_035785.1	47897645	47902559	3.202529265
cvirNC_035785.1	47903347	47904804	5.41960164285714
cvirNC_035785.1	47905504	47906755	0.731757671428571
cvirNC_035785.1	47910249	47913904	0.252191161428571
cvirNC_035785.1	47921194	47923727	0.302813164285714
cvirNC_035785.1	47926169	47931599	0.253925744444444
cvirNC_035785.1	47934866	47942176	6.32314642857143
cvirNC_035785.1	47945886	47950147	0.204763393333333
cvirNC_035785.1	47973243	47979723	0.220941135555556
cvirNC_035785.1	48005049	48007259	0.703864507692308
cvirNC_035785.1	48009449	48019782	30.2338518571429
cvirNC_035785.1	48023691	48028010	0.510405675
cvirNC_035785.1	48026567	48029502	0.315568
cvirNC_035785.1	48045891	48047588	0.609311771428571
cvirNC_035785.1	48047476	48065480	10.1521190714286
cvirNC_035785.1	48082609	48089088	0.175593079285714
cvirNC_035785.1	48119533	48120950	0.103488138461538
cvirNC_035785.1	48165574	48167718	3.16262812222222
cvirNC_035785.1	48196909	48257086	47.3825
cvirNC_035785.1	48262713	48269380	0.374842966428571
cvirNC_035785.1	48273641	48280802	1.74417202142857
cvirNC_035785.1	48284377	48298479	0.384248597142857
cvirNC_035785.1	48302095	48319188	0.239224958333333
cvirNC_035785.1	48322823	48344582	2.38436502571429
cvirNC_035785.1	48350878	48364156	6.645697
cvirNC_035785.1	48366485	48390005	2.49983344285714
cvirNC_035785.1	48396159	48417771	1.67957142857143
cvirNC_035785.1	48439781	48463046	4.69378262142857
cvirNC_035785.1	48491937	48535748	7.25722578571429
cvirNC_035785.1	48573513	48586072	19.4061461428571
cvirNC_035785.1	48599434	48610767	0.241600431666667
cvirNC_035785.1	48611667	48622149	1.21918516428571
cvirNC_035785.1	48622274	48638823	0.325036021428571
cvirNC_035785.1	48638959	48643572	15.4338770875
cvirNC_035785.1	48647573	48666685	7.29509580769231
cvirNC_035785.1	48680461	48747374	0.575492764285714
cvirNC_035785.1	48693467	48701048	3.36585747692308
cvirNC_035785.1	48764859	48766579	0.374977158333333
cvirNC_035785.1	48775867	48776787	0.25211996
cvirNC_035785.1	48777400	48779030	0.0522313666666667
cvirNC_035785.1	48787231	48788406	0.1691131
cvirNC_035785.1	48792581	48809264	4.49267921428571
cvirNC_035785.1	48795934	48801182	15.5778300909091
cvirNC_035785.1	48802410	48804495	1.907895
cvirNC_035785.1	48835659	48837734	22.7368883357143
cvirNC_035785.1	48838684	48839557	14.5164443928571
cvirNC_035785.1	48842497	48851229	0.9702205
cvirNC_035785.1	48883894	48893684	43.2587335384615
cvirNC_035785.1	48896022	48897934	8.51116133333333
cvirNC_035785.1	48928721	48936039	16.0214016769231
cvirNC_035785.1	48950965	48951507	9.64390082285714
cvirNC_035785.1	48953453	48954592	24.5562294166667
cvirNC_035785.1	49025099	49026685	0.12327982
cvirNC_035785.1	49073565	49100289	21.33495865
cvirNC_035785.1	49077212	49158152	5.35290064285714
cvirNC_035785.1	49109671	49117752	4.58943372142857
cvirNC_035785.1	49118711	49121878	38.16141
cvirNC_035785.1	49169735	49196504	5.72497808571429
cvirNC_035785.1	49217545	49226770	4.12513183571429
cvirNC_035785.1	49228226	49247783	58.5017871428571
cvirNC_035785.1	49258347	49305381	52.2822928571429
cvirNC_035785.1	49262312	49265899	NA
cvirNC_035785.1	49265688	49267239	0
cvirNC_035785.1	49310355	49329960	0.923906071428571
cvirNC_035785.1	49338728	49341669	8.3183958
cvirNC_035785.1	49346883	49352307	23.2827788142857
cvirNC_035785.1	49367511	49371759	52.875585
cvirNC_035785.1	49373853	49378188	51.6352028571429
cvirNC_035785.1	49390920	49395540	34.8539142857143
cvirNC_035785.1	49401204	49416116	1.99095222857143
cvirNC_035785.1	49430146	49433591	0.539894786428571
cvirNC_035785.1	49440907	49442334	1.114228525
cvirNC_035785.1	49445091	49451574	1.28616704785714
cvirNC_035785.1	49499333	49501624	0.256830949285714
cvirNC_035785.1	49506367	49513221	0.315250841428571
cvirNC_035785.1	49517325	49519397	0.259039842857143
cvirNC_035785.1	49527409	49530621	0.232760636428571
cvirNC_035785.1	49539849	49542267	0.238538446153846
cvirNC_035785.1	49569227	49571166	0.251759461538462
cvirNC_035785.1	49575055	49577558	10.0911564307692
cvirNC_035785.1	49589526	49590652	7.29262885
cvirNC_035785.1	49653473	49655478	0.446475916
cvirNC_035785.1	49687998	49693868	31.3434928571429
cvirNC_035785.1	49694975	49701876	39.551135
cvirNC_035785.1	49706203	49741851	32.503975
cvirNC_035785.1	49749815	49757079	3.15002207142857
cvirNC_035785.1	49757743	49759349	5.41989178928571
cvirNC_035785.1	49768788	49777820	1.45936375
cvirNC_035785.1	49786747	49795044	5.20780753571429
cvirNC_035785.1	49805855	49829844	0.409976831428571
cvirNC_035785.1	49840069	49848567	0.654181306428571
cvirNC_035785.1	49871204	49872666	0.172758766666667
cvirNC_035785.1	49872932	49895057	0.608492428571429
cvirNC_035785.1	49903517	49909056	0.256526516428571
cvirNC_035785.1	49920023	49925681	0.253803191428571
cvirNC_035785.1	49933436	49933795	0.184703127777778
cvirNC_035785.1	49936198	49954126	0.504341492857143
cvirNC_035785.1	49965275	49965634	0.0659447428571429
cvirNC_035785.1	49992275	50003892	0.761401142857143
cvirNC_035785.1	50019842	50021047	0.268581914285714
cvirNC_035785.1	50026590	50046624	60.2237914285714
cvirNC_035785.1	50049109	50056649	57.561755
cvirNC_035785.1	50056857	50061591	1.82968977857143
cvirNC_035785.1	50063202	50065919	6.13220587692308
cvirNC_035785.1	50067585	50068428	0.4257605625
cvirNC_035785.1	50080117	50093353	1.34425327857143
cvirNC_035785.1	50084708	50098820	0.379840495714286
cvirNC_035785.1	50124815	50125972	0.49569682
cvirNC_035785.1	50131945	50141869	2.28116120714286
cvirNC_035785.1	50155608	50158934	2.55101217142857
cvirNC_035785.1	50159012	50204502	7.213038
cvirNC_035785.1	50219737	50236819	19.6116806428571
cvirNC_035785.1	50241716	50251593	3.50530243333333
cvirNC_035785.1	50269938	50283963	3.9181604
cvirNC_035785.1	50294023	50302418	10.3121498571429
cvirNC_035785.1	50332107	50344408	58.4803285714286
cvirNC_035785.1	50353038	50359851	0.332183799285714
cvirNC_035785.1	50359899	50362957	4.59207605384615
cvirNC_035785.1	50392776	50402872	0.488013300714286
cvirNC_035785.1	50414307	50430317	11.7906936428571
cvirNC_035785.1	50426806	50436083	57.148145
cvirNC_035785.1	50438130	50450100	64.5386428571429
cvirNC_035785.1	50452851	50456275	3.53464219285714
cvirNC_035785.1	50457664	50463336	29.5937856428571
cvirNC_035785.1	50466748	50479799	0.420936714285714
cvirNC_035785.1	50498918	50511734	0.741148942857143
cvirNC_035785.1	50534902	50543192	0.81509147
cvirNC_035785.1	50545483	50559530	0.906371242857143
cvirNC_035785.1	50581727	50582269	0
cvirNC_035785.1	50611564	50639118	3.20248070714286
cvirNC_035785.1	50658047	50661146	11.6687659085714
cvirNC_035785.1	50667003	50680916	0.317100277857143
cvirNC_035785.1	50686516	50689931	4.65579812142857
cvirNC_035785.1	50709229	50715788	0.228474935714286
cvirNC_035785.1	50749437	50783058	49.5961035714286
cvirNC_035785.1	50786187	50797578	51.0537978571429
cvirNC_035785.1	50799426	50805647	75.8921985714286
cvirNC_035785.1	50806976	50808501	68.0824542857143
cvirNC_035785.1	50822773	50824489	0.368258407142857
cvirNC_035785.1	50829549	50855778	1.78492588571429
cvirNC_035785.1	50859522	50870599	5.82932416923077
cvirNC_035785.1	50879934	50880912	0.8906668875
cvirNC_035785.1	50883666	50902375	5.42330079285714
cvirNC_035785.1	50906532	50910190	55.5745821428571
cvirNC_035785.1	50910228	50921594	53.9377207142857
cvirNC_035785.1	50923897	50927815	33.9043805714286
cvirNC_035785.1	50933811	51014947	4.583922
cvirNC_035785.1	51021600	51024025	0.224947642857143
cvirNC_035785.1	51055517	51067697	10.58991575
cvirNC_035785.1	51072130	51080006	61.5736464285714
cvirNC_035785.1	51087057	51118153	78.0743421428571
cvirNC_035785.1	51148286	51162106	6.73084703571429
cvirNC_035785.1	51205315	51207408	NA
cvirNC_035785.1	51228487	51233018	0.24792042
cvirNC_035785.1	51244038	51244720	0.267422343333333
cvirNC_035786.1	59	3890	0.240305272727273
cvirNC_035786.1	9176	11944	0.178247842857143
cvirNC_035786.1	26259	28653	0.243033016428571
cvirNC_035786.1	33473	38249	0.316307981428571
cvirNC_035786.1	39835	43134	0.316060239285714
cvirNC_035786.1	46930	54360	43.3797264285714
cvirNC_035786.1	58003	62113	5.36112889285714
cvirNC_035786.1	63176	80215	47.272375
cvirNC_035786.1	81075	102754	52.2948357142857
cvirNC_035786.1	104261	105413	3.92452190714286
cvirNC_035786.1	109008	113524	53.7266721428571
cvirNC_035786.1	114046	156085	65.4631264285714
cvirNC_035786.1	158775	166169	0.206027788571429
cvirNC_035786.1	178364	179107	3.48033041666667
cvirNC_035786.1	179792	181935	10.1085511357143
cvirNC_035786.1	185848	190948	0.03102453
cvirNC_035786.1	214277	220826	30.7028592142857
cvirNC_035786.1	251706	254992	2.50710136428571
cvirNC_035786.1	255274	256712	1.56233981538462
cvirNC_035786.1	323039	324489	22.6303302222222
cvirNC_035786.1	379115	397537	0.524108835714286
cvirNC_035786.1	403051	405348	0.320220569230769
cvirNC_035786.1	417974	420343	0.5844101875
cvirNC_035786.1	440696	442283	0.49120109
cvirNC_035786.1	454467	455697	8.55324993076923
cvirNC_035786.1	461750	465504	3.45704023571429
cvirNC_035786.1	482475	487667	0.867472207857143
cvirNC_035786.1	503613	504803	0.334232826428571
cvirNC_035786.1	526228	529547	0.507901942857143
cvirNC_035786.1	553757	599349	78.2004764285714
cvirNC_035786.1	602323	742361	73.8974214285714
cvirNC_035786.1	606808	610172	79.3668135714286
cvirNC_035786.1	743327	748814	2.26323984285714
cvirNC_035786.1	763008	767501	1.35601528571429
cvirNC_035786.1	773279	1025319	54.2288107142857
cvirNC_035786.1	1025693	1027714	0.387235769285714
cvirNC_035786.1	1030784	1040720	4.54101967142857
cvirNC_035786.1	1046221	1084946	69.8131171428571
cvirNC_035786.1	1089101	1095559	1.13296424285714
cvirNC_035786.1	1131325	1134893	0.345972121428571
cvirNC_035786.1	1154285	1159033	1.51623588571429
cvirNC_035786.1	1159555	1182563	1.32245152857143
cvirNC_035786.1	1191290	1194935	7.04170857142857
cvirNC_035786.1	1217703	1218919	3.08178483571429
cvirNC_035786.1	1219292	1220921	5.45792793333333
cvirNC_035786.1	1331799	1338918	0.291889457142857
cvirNC_035786.1	1361663	1391107	74.5824485714286
cvirNC_035786.1	1413868	1417498	72.9222078571429
cvirNC_035786.1	1417637	1441486	76.0883614285714
cvirNC_035786.1	1444623	1472071	75.3278292857143
cvirNC_035786.1	1507889	1526810	16.4044339285714
cvirNC_035786.1	1528444	1530445	0.441580792857143
cvirNC_035786.1	1530468	1532874	0.233594773571429
cvirNC_035786.1	1551630	1552163	0.256750755
cvirNC_035786.1	1558587	1683442	74.0854157142857
cvirNC_035786.1	1592682	1596277	62.5012735714286
cvirNC_035786.1	1704436	1721415	76.323255
cvirNC_035786.1	1706683	1708310	82.8072914285714
cvirNC_035786.1	1724756	1726312	81.8479492857143
cvirNC_035786.1	1731491	1733990	0.147130324285714
cvirNC_035786.1	1763764	1766829	3.34470075454545
cvirNC_035786.1	1766833	1770062	1.15161417272727
cvirNC_035786.1	1825331	1826366	22.666666
cvirNC_035786.1	1899587	1903426	0.5728748
cvirNC_035786.1	1904914	1958247	3.22263328571429
cvirNC_035786.1	1965610	1968738	21.5553432
cvirNC_035786.1	1968291	1971759	7.8485237
cvirNC_035786.1	1982752	1984173	6.53849116428571
cvirNC_035786.1	1988401	1989955	0.280899353846154
cvirNC_035786.1	1988630	1991592	0.463199751538462
cvirNC_035786.1	2001751	2003785	0.302495552857143
cvirNC_035786.1	2023458	2025370	3.91669666666667
cvirNC_035786.1	2026971	2028701	0
cvirNC_035786.1	2034233	2037756	20.0522081357143
cvirNC_035786.1	2054856	2058761	3.76238942857143
cvirNC_035786.1	2060507	2061995	21.0782252
cvirNC_035786.1	2061527	2067449	52.1512282545455
cvirNC_035786.1	2074020	2095382	6.88432478571429
cvirNC_035786.1	2172681	2176055	0.391378871428571
cvirNC_035786.1	2212529	2216242	48.8441385714286
cvirNC_035786.1	2257553	2261468	13.05114215
cvirNC_035786.1	2321126	2329441	32.4258167857143
cvirNC_035786.1	2323188	2327494	40.0741410714286
cvirNC_035786.1	2333097	2334841	0.241521361538462
cvirNC_035786.1	2373924	2381219	0.212319778571429
cvirNC_035786.1	2382094	2425837	59.9114785714286
cvirNC_035786.1	2428198	2432448	35.5344735714286
cvirNC_035786.1	2438152	2443494	67.6838721428571
cvirNC_035786.1	2448674	2469033	45.7535778571429
cvirNC_035786.1	2470022	2484094	36.0823135714286
cvirNC_035786.1	2485183	2489304	1.220981495
cvirNC_035786.1	2491322	2496576	61.6623358333333
cvirNC_035786.1	2506971	2509282	0.293338992857143
cvirNC_035786.1	2538571	2544396	0.260767714285714
cvirNC_035786.1	2550689	2555037	0.220741903571429
cvirNC_035786.1	2561817	2571282	5.77257871428571
cvirNC_035786.1	2572893	2575921	0.169947544166667
cvirNC_035786.1	2587978	2643509	11.0739640714286
cvirNC_035786.1	2666455	2669945	0.220322405384615
cvirNC_035786.1	2675004	2678135	21.20498745
cvirNC_035786.1	2687971	2692330	0.218610901428571
cvirNC_035786.1	2702884	2709093	7.16698869230769
cvirNC_035786.1	2711071	2719777	0.527300640714286
cvirNC_035786.1	2802740	2803887	0.068744475
cvirNC_035786.1	2808159	2810303	0.274725275
cvirNC_035786.1	2813575	2816889	16.5073552307692
cvirNC_035786.1	2820245	2855395	5.00317028571429
cvirNC_035786.1	2869699	2983380	6.78265983571429
cvirNC_035786.1	2883295	2890394	16.4999570714286
cvirNC_035786.1	2993944	3015549	57.8361685714286
cvirNC_035786.1	3019479	3020263	0.283058238461538
cvirNC_035786.1	3028001	3038887	0.781381364285714
cvirNC_035786.1	3039305	3096007	3.91644514285714
cvirNC_035786.1	3096004	3146087	8.76918078571429
cvirNC_035786.1	3163211	3184012	46.5298792857143
cvirNC_035786.1	3187700	3189690	9.615015
cvirNC_035786.1	3205949	3207895	0.386524122857143
cvirNC_035786.1	3210523	3236847	0.618529857142857
cvirNC_035786.1	3245219	3257006	0.358874771428571
cvirNC_035786.1	3260028	3269118	0.544020021428571
cvirNC_035786.1	3269724	3275146	0.711013142857143
cvirNC_035786.1	3282769	3284947	12.5047881928571
cvirNC_035786.1	3290325	3330588	4.85921432857143
cvirNC_035786.1	3409884	3419035	0.05393494
cvirNC_035786.1	3445009	3450132	0.531453561818182
cvirNC_035786.1	3453513	3455527	0.138152076666667
cvirNC_035786.1	3460507	3462562	0.234312004444444
cvirNC_035786.1	3466051	3480290	12.8638968571429
cvirNC_035786.1	3468783	3473648	36.3861632857143
cvirNC_035786.1	3485606	3489215	0.269679038461538
cvirNC_035786.1	3505807	3509375	6.80619322857143
cvirNC_035786.1	3513438	3532701	1.86406471428571
cvirNC_035786.1	3535712	3537915	2.0615677
cvirNC_035786.1	3535771	3536784	1.06481482846154
cvirNC_035786.1	3731094	3761600	0.608756885714286
cvirNC_035786.1	3777670	3835234	3.69249178571429
cvirNC_035786.1	3785341	3789025	0.730085271428571
cvirNC_035786.1	3803744	3806160	19.202591875
cvirNC_035786.1	3826092	3826162	2.07113589230769
cvirNC_035786.1	3840746	3844799	0.32147155
cvirNC_035786.1	3848683	3853641	0.129360099
cvirNC_035786.1	3854328	3857106	0.25577295
cvirNC_035786.1	3860787	3862415	1.57583450714286
cvirNC_035786.1	3864047	3869468	41.1299235714286
cvirNC_035786.1	3872255	3876045	0.570428324285714
cvirNC_035786.1	3882677	3923025	4.64098818571429
cvirNC_035786.1	3952081	3955070	0.305353455454545
cvirNC_035786.1	3958240	3965439	10.1576612214286
cvirNC_035786.1	3969631	3975887	2.12909231357143
cvirNC_035786.1	3980926	3990546	6.60373677142857
cvirNC_035786.1	3993886	3998688	42.7481421428571
cvirNC_035786.1	3998958	4025083	16.1919608571429
cvirNC_035786.1	4025886	4035112	1.85685389285714
cvirNC_035786.1	4043412	4061776	0.992294964285714
cvirNC_035786.1	4086462	4144801	0.767334107142857
cvirNC_035786.1	4151089	4164561	11.2696857142857
cvirNC_035786.1	4174945	4208020	2.29027462857143
cvirNC_035786.1	4219655	4225794	0.424347871428571
cvirNC_035786.1	4228628	4246061	0.683245542857143
cvirNC_035786.1	4255332	4258154	12.6462493846154
cvirNC_035786.1	4265218	4276752	68.4397471428571
cvirNC_035786.1	4276958	4280796	55.24411
cvirNC_035786.1	4282369	4308975	4.35629784285714
cvirNC_035786.1	4309805	4311352	0
cvirNC_035786.1	4317941	4324460	9.64830092857143
cvirNC_035786.1	4329849	4333541	25.6720274285714
cvirNC_035786.1	4337557	4342827	0.304050546666667
cvirNC_035786.1	4354032	4367139	0.747162264285714
cvirNC_035786.1	4359014	4366388	1.09343855384615
cvirNC_035786.1	4369951	4371619	45.1510292857143
cvirNC_035786.1	4371594	4377569	70.075615
cvirNC_035786.1	4380401	4395604	56.5926392857143
cvirNC_035786.1	4420328	4448071	7.730634
cvirNC_035786.1	4422582	4424392	11.8335405
cvirNC_035786.1	4485681	4489267	0.1091245
cvirNC_035786.1	4528195	4529271	18.3392616821429
cvirNC_035786.1	4552632	4578168	20.646985
cvirNC_035786.1	4590090	4596115	20.5494700714286
cvirNC_035786.1	4604123	4612847	30.5934292857143
cvirNC_035786.1	4612855	4616326	0
cvirNC_035786.1	4615466	4618950	0
cvirNC_035786.1	4621386	4636431	24.438298
cvirNC_035786.1	4685417	4688377	0.21064005
cvirNC_035786.1	4727042	4727940	20.6479325
cvirNC_035786.1	4749808	4793613	2.00012793571429
cvirNC_035786.1	4815015	4819964	0.275686555
cvirNC_035786.1	4823758	4826052	0.387870124285714
cvirNC_035786.1	4834046	4837461	0.463009578571429
cvirNC_035786.1	4843305	4845982	0.168937199285714
cvirNC_035786.1	4854389	4856185	2.25249419285714
cvirNC_035786.1	4877041	4878561	15.03871005
cvirNC_035786.1	4878995	4886776	1.52869762857143
cvirNC_035786.1	4887088	4888654	0.1709666
cvirNC_035786.1	4891277	4928300	68.9510778571429
cvirNC_035786.1	4928618	4935688	74.7406607142857
cvirNC_035786.1	4936533	4951838	76.6670392857143
cvirNC_035786.1	4939648	4941176	30.643782
cvirNC_035786.1	4951994	4958149	75.6841064285714
cvirNC_035786.1	4973712	4986328	79.4009078571429
cvirNC_035786.1	4990928	4992327	0.191611120714286
cvirNC_035786.1	5017029	5019432	3.40823637857143
cvirNC_035786.1	5023796	5024725	0.268221971428571
cvirNC_035786.1	5050951	5055013	0.62548939
cvirNC_035786.1	5083606	5093332	73.520235
cvirNC_035786.1	5123735	5130690	50.5003557142857
cvirNC_035786.1	5156674	5157681	0.223648328571429
cvirNC_035786.1	5169650	5170704	0.216717691666667
cvirNC_035786.1	5211111	5213816	1.19379973571429
cvirNC_035786.1	5225819	5237202	65.8552242857143
cvirNC_035786.1	5253745	5260100	71.7333707142857
cvirNC_035786.1	5260190	5273622	74.92913
cvirNC_035786.1	5274505	5282374	59.0955364285714
cvirNC_035786.1	5282696	5315917	69.6851178571429
cvirNC_035786.1	5320507	5322063	0.277706101428571
cvirNC_035786.1	5322364	5327726	0.252479022857143
cvirNC_035786.1	5328185	5336772	25.23826
cvirNC_035786.1	5362285	5362938	0.897428672727273
cvirNC_035786.1	5370753	5374220	0.221530152857143
cvirNC_035786.1	5371532	5378599	4.01174379285714
cvirNC_035786.1	5378836	5382249	0.293698164285714
cvirNC_035786.1	5390339	5392828	0.200777833333333
cvirNC_035786.1	5395813	5400898	0.262501531428571
cvirNC_035786.1	5407787	5410129	0.51988855
cvirNC_035786.1	5442196	5474551	4.27778694285714
cvirNC_035786.1	5497903	5502344	0.324087155
cvirNC_035786.1	5506070	5520563	53.2130985714286
cvirNC_035786.1	5523505	5527933	26.5653242142857
cvirNC_035786.1	5527518	5535373	79.1451792857143
cvirNC_035786.1	5535348	5537529	33.3217221428571
cvirNC_035786.1	5542902	5554033	1.22522247076923
cvirNC_035786.1	5566347	5571645	0.13044937
cvirNC_035786.1	5575094	5578826	59.1588192857143
cvirNC_035786.1	5584670	5587110	46.7623920875
cvirNC_035786.1	5596671	5601284	2.25770832727273
cvirNC_035786.1	5603912	5624536	2.60431578571429
cvirNC_035786.1	5627433	5629810	58.8839871428571
cvirNC_035786.1	5630016	5641403	57.4887235714286
cvirNC_035786.1	5654716	5656918	0.204273983333333
cvirNC_035786.1	5675905	5682022	0.249688688571429
cvirNC_035786.1	5691979	5706571	1.19535471571429
cvirNC_035786.1	5715669	5724864	2.15363549285714
cvirNC_035786.1	5726102	5748179	15.9032057142857
cvirNC_035786.1	5748396	5759418	30.3027835714286
cvirNC_035786.1	5762032	5772160	10.9484441428571
cvirNC_035786.1	5775259	5782990	2.56742529285714
cvirNC_035786.1	5786884	5792929	0.556260342857143
cvirNC_035786.1	5795438	5800153	2.2588612
cvirNC_035786.1	5810420	5815377	0.243698739285714
cvirNC_035786.1	5818162	5832773	25.9948440714286
cvirNC_035786.1	5823354	5831079	22.8894029285714
cvirNC_035786.1	5836966	5840034	0.302938963571429
cvirNC_035786.1	5840681	5854158	0.711333085
cvirNC_035786.1	5857450	5862040	0.652575265714286
cvirNC_035786.1	5866639	5924028	2.15880671428571
cvirNC_035786.1	5875333	5875403	0.378423942857143
cvirNC_035786.1	5900193	5901663	7.46207375
cvirNC_035786.1	5914033	5917699	0.352036197857143
cvirNC_035786.1	5991401	5993575	11.370563
cvirNC_035786.1	5993606	5995230	11.7647719777778
cvirNC_035786.1	5999104	6001749	1.94498122142857
cvirNC_035786.1	6004699	6026464	0.743932061428571
cvirNC_035786.1	6007138	6008227	1.01716564285714
cvirNC_035786.1	6014925	6032340	0.899138117857143
cvirNC_035786.1	6017941	6025176	3.38670666642857
cvirNC_035786.1	6034249	6038786	0.213502506666667
cvirNC_035786.1	6042578	6045045	4.49541133571429
cvirNC_035786.1	6047612	6049638	0.236030755
cvirNC_035786.1	6052610	6058397	0.334231952857143
cvirNC_035786.1	6097837	6099289	0.1730104
cvirNC_035786.1	6108819	6112804	0.396340328571429
cvirNC_035786.1	6127614	6133581	1.45054092857143
cvirNC_035786.1	6154466	6158069	0.305615627272727
cvirNC_035786.1	6168861	6194010	0.40274025
cvirNC_035786.1	6196241	6198935	0.432975169230769
cvirNC_035786.1	6201526	6223362	70.0026814285714
cvirNC_035786.1	6233842	6279356	1.37370845
cvirNC_035786.1	6285918	6297271	0.374226071428571
cvirNC_035786.1	6313605	6315851	9.49575771125
cvirNC_035786.1	6323635	6325111	15.7654623
cvirNC_035786.1	6330955	6334983	0.263860214285714
cvirNC_035786.1	6348141	6353425	0.386264532857143
cvirNC_035786.1	6361587	6397580	0.430097585714286
cvirNC_035786.1	6413116	6431421	7.77710821428571
cvirNC_035786.1	6434288	6451739	0.510950057857143
cvirNC_035786.1	6442269	6455308	0.232358657142857
cvirNC_035786.1	6490012	6496489	0.229671515384615
cvirNC_035786.1	6508945	6517046	0.276724609090909
cvirNC_035786.1	6543771	6568831	0.3616859
cvirNC_035786.1	6580358	6581786	0.27817521
cvirNC_035786.1	6589326	6627878	1.24165986428571
cvirNC_035786.1	6661896	6667730	2.30821133
cvirNC_035786.1	6728228	6732130	0.325602022857143
cvirNC_035786.1	6737461	6742221	48.3503787857143
cvirNC_035786.1	6746657	6753505	54.7687107142857
cvirNC_035786.1	6755003	6764157	56.0575685714286
cvirNC_035786.1	6766067	6906444	15.3612696428571
cvirNC_035786.1	6854648	6860294	1.89539002428571
cvirNC_035786.1	6868537	6869564	0.344487514285714
cvirNC_035786.1	6917211	6917831	1.18058454
cvirNC_035786.1	6940758	6942394	0.0992063444444444
cvirNC_035786.1	6964607	6982588	24.4021130714286
cvirNC_035786.1	6986933	6989746	0.1935059125
cvirNC_035786.1	6999695	7002018	0.419693714285714
cvirNC_035786.1	7035170	7036811	0.229152876428571
cvirNC_035786.1	7060147	7077268	14.0974806642857
cvirNC_035786.1	7086909	7089792	0.240893320769231
cvirNC_035786.1	7114362	7115975	0.439435930769231
cvirNC_035786.1	7133746	7140722	0.459764264285714
cvirNC_035786.1	7163679	7171710	63.4240614285714
cvirNC_035786.1	7171945	7187270	52.7195357142857
cvirNC_035786.1	7188271	7311401	32.0128364285714
cvirNC_035786.1	7216776	7234532	67.4616207142857
cvirNC_035786.1	7234867	7242745	71.7549963571429
cvirNC_035786.1	7245544	7256267	56.5106164285714
cvirNC_035786.1	7317211	7320069	1.82578559285714
cvirNC_035786.1	7322126	7328877	62.8696471428571
cvirNC_035786.1	7330693	7354804	73.3511385714286
cvirNC_035786.1	7360126	7409131	56.2014992857143
cvirNC_035786.1	7409292	7421801	70.6018421428571
cvirNC_035786.1	7429338	7452501	13.68715
cvirNC_035786.1	7453247	7465501	68.998755
cvirNC_035786.1	7465720	7471834	67.4623985714286
cvirNC_035786.1	7479475	7483879	0.312997398571429
cvirNC_035786.1	7489807	7492800	9.27495438333333
cvirNC_035786.1	7490886	7496081	4.16768554545455
cvirNC_035786.1	7498142	7501117	0.178511027692308
cvirNC_035786.1	7502134	7506587	12.6308020057143
cvirNC_035786.1	7514107	7517933	0.259040967857143
cvirNC_035786.1	7524606	7526785	0.119185642857143
cvirNC_035786.1	7529154	7555993	0.738975157142857
cvirNC_035786.1	7564907	7568886	6.07683317857143
cvirNC_035786.1	7571388	7575328	0.51670417
cvirNC_035786.1	7577093	7590648	59.9063142857143
cvirNC_035786.1	7593080	7649406	67.8846071428571
cvirNC_035786.1	7675451	7691392	0.362816807142857
cvirNC_035786.1	7703304	7713319	4.2347491
cvirNC_035786.1	7716499	7727410	0.569985478571429
cvirNC_035786.1	7790787	7809749	11.8754065
cvirNC_035786.1	7818445	7823449	0.272095222857143
cvirNC_035786.1	7827055	7828421	0.298394942857143
cvirNC_035786.1	7836933	8020653	5.16845428571429
cvirNC_035786.1	7852990	7857113	1.47049147071429
cvirNC_035786.1	7865436	7866278	0.202391308571429
cvirNC_035786.1	7875977	7889457	0.624824021428571
cvirNC_035786.1	7896373	7899830	1.49994300357143
cvirNC_035786.1	7904879	7927160	7.0272185
cvirNC_035786.1	7932113	7937181	6.39662554285714
cvirNC_035786.1	7986148	7987098	0.298760707142857
cvirNC_035786.1	8033703	8038422	0.281065406428571
cvirNC_035786.1	8044299	8047671	11.2108456428571
cvirNC_035786.1	8056061	8071813	1.20654867142857
cvirNC_035786.1	8077536	8080460	0.377653204285714
cvirNC_035786.1	8083661	8106232	3.05787337142857
cvirNC_035786.1	8138155	8143834	0.279188487142857
cvirNC_035786.1	8161714	8237284	2.93042614285714
cvirNC_035786.1	8276339	8283037	2.11083705
cvirNC_035786.1	8344151	8381400	2.85976835714286
cvirNC_035786.1	8412036	8438704	1.52704670714286
cvirNC_035786.1	8468790	8477648	0.357174553846154
cvirNC_035786.1	8495219	8510478	3.25799317142857
