gene_name,males_controls_max_transcript_counts,males_exposed_max_transcript_counts,difference,avg_meth_control,avg_meth_exposed,change_meth,avg_exp_control,avg_exp_exposed,change_exp,start,end,meth.diff,DMLcount
LOC111119008,11,14,3,80.2103875513685,74.0565418571748,-6.15384569419378,5.15478313324511,5.3171840067861,0.162400873540991,NA,NA,NA,0
LOC111119015,6,7,1,87.7069155961261,86.4447175545799,-1.26219804154618,4.56839248918351,4.63607854699447,0.0676860578109633,NA,NA,NA,0
LOC111119016,3,5,2,75.9445777294467,78.3140076379882,2.36942990854141,20.3255366012176,23.3980053418738,3.0724687406562,23711441,23711443,53,1
LOC111119021,4,3,-1,87.2722770939492,86.7812921502307,-0.490984943718544,4.07565275343304,3.8195480475187,-0.256104705914345,NA,NA,NA,0
LOC111119030,1,2,1,70.5978870555306,75.6759735340046,5.07808647847395,3.14347533980671,2.9296478313275,-0.213827508479208,NA,NA,NA,0
LOC111119031,2,1,-1,55.4683862607431,45.1251883340426,-10.3431979267005,4.93939029696218,3.67535033333333,-1.26403996362885,NA,NA,NA,0
LOC111119041,1,2,1,39.7916666666667,44.0023012470696,4.21063458040292,3.00004325,4.48377589771175,1.48373264771175,NA,NA,NA,0
LOC111119088,2,3,1,63.6430947180865,59.2041460111503,-4.43894870693621,7.20936328032036,7.46599609305873,0.256632812738363,13200935,13200937,59,1
LOC111119097,1,2,1,0.707413138018282,0.949805138191394,0.242392000173111,4.34520175,5.10001821286142,0.754816462861415,NA,NA,NA,0
LOC111119098,3,5,2,76.2896365748732,80.9554387686966,4.66580219382338,11.8260840599525,11.761982212183,-0.0641018477694946,52705837,52705839,54,2
LOC111119098,3,5,2,76.2896365748732,80.9554387686966,4.66580219382338,11.8260840599525,11.761982212183,-0.0641018477694946,52706555,52706557,55,2
LOC111119102,3,4,1,79.0866975858116,77.9819311868819,-1.1047663989297,10.7419360263937,9.97434727459591,-0.767588751797756,NA,NA,NA,0
LOC111119104,1,2,1,0.749684283282618,0.545931860400128,-0.20375242288249,11.7620678450704,9.67388172001707,-2.08818612505336,NA,NA,NA,0
LOC111119124,5,10,5,53.3372400787817,55.6270954336388,2.28985535485706,5.04005307125103,5.38700512758906,0.346952056338031,NA,NA,NA,0
LOC111119144,1,2,1,0.277800606526484,0.343440140140492,0.0656395336140079,10.0715340387208,9.43429795167354,-0.637236087047246,NA,NA,NA,0
LOC111119147,2,3,1,64.1904224982866,64.2145234709754,0.0241009726888137,8.82666985299511,16.9368441456805,8.11017429268541,NA,NA,NA,0
LOC111119160,1,2,1,70.3031498646826,73.1865110647216,2.88336120003906,5.29704925,5.59759094420989,0.300541694209892,NA,NA,NA,0
LOC111119176,1,2,1,59.3536572640495,61.4958493763658,2.14219211231634,9.6224365,9.95297585275384,0.330539352753839,NA,NA,NA,0
LOC111119183,4,3,-1,58.6455441381087,54.5931962357737,-4.05234790233495,8.4066848217266,8.94404940239215,0.537364580665553,NA,NA,NA,0
LOC111119194,4,6,2,81.5561034514535,81.5257167267547,-0.0303867246987721,7.35148201981566,8.46122397437277,1.1097419545571,17335778,17335780,-59,1
LOC111119207,4,6,2,85.2267950401325,84.9742963095202,-0.252498730612245,5.92086674696667,7.20867604843086,1.28780930146419,NA,NA,NA,0
LOC111119208,1,3,2,65.7316107130953,76.523536806166,10.7919260930708,4.51643338876147,4.00559818971166,-0.510835199049804,NA,NA,NA,0
LOC111119209,2,5,3,79.0782582303275,78.074137042181,-1.00412118814648,9.08981813309034,9.23840630440113,0.148588171310795,NA,NA,NA,0
LOC111119215,5,6,1,71.3246108942425,70.9551438045206,-0.36946708972188,31.4392901140919,26.8218784535973,-4.61741166049465,NA,NA,NA,0
LOC111119226,4,6,2,74.1662778540679,71.0571440928768,-3.10913376119106,4.72774005172976,5.12822667221497,0.400486620485207,NA,NA,NA,0
LOC111119231,6,7,1,50.1330983836807,43.8197670756428,-6.31333130803787,3.17180266180137,5.28495563605513,2.11315297425376,NA,NA,NA,0
LOC111119232,1,2,1,41.4738693075574,47.7940211777996,6.32015187024225,2.12137898838249,2.39172166671632,0.27034267833383,NA,NA,NA,0
LOC111119235,3,4,1,0.294850532051396,0.318772634401552,0.0239221023501559,4.51235671384253,4.90482404771074,0.392467333868203,NA,NA,NA,0
LOC111119241,0,1,1,4.5519736789094,2.79283630373079,-1.75913737517861,0,0.79341813144579,0.79341813144579,NA,NA,NA,0
LOC111119255,8,9,1,80.4699550014888,79.7982592025967,-0.671695798892117,66.8441720870847,51.1000921452068,-15.7440799418779,NA,NA,NA,0
LOC111119264,2,1,-1,0.283195365872691,0.275690644802549,-0.00750472107014233,9.62039514063273,9.54396633333333,-0.0764288072993917,NA,NA,NA,0
LOC111119267,4,5,1,4.17414900823681,0.41499046149316,-3.75915854674365,7.95095659356197,10.9370291050943,2.98607251153229,NA,NA,NA,0
LOC111119282,3,2,-1,76.3254501361425,73.1333738499284,-3.19207628621406,8.72702886428952,7.89450909295725,-0.832519771332263,NA,NA,NA,0
LOC111119286,2,3,1,2.1836030271813,0.827547102224863,-1.35605592495643,1.99436486876175,1.48700520728057,-0.507359661481172,NA,NA,NA,0
LOC111119290,4,8,4,6.57179926277633,16.0568716110572,9.48507234828086,6.53029770466477,8.10165526453676,1.571357559872,NA,NA,NA,0
LOC111119298,1,2,1,0.579102469981654,0.524016466572522,-0.0550860034091319,13.08866375,15.1827289136929,2.09406516369293,NA,NA,NA,0
LOC111119301,1,2,1,0.832998025737618,0.639479885166277,-0.193518140571342,8.6990295,9.97167911300065,1.27264961300065,NA,NA,NA,0
LOC111119315,1,2,1,15.9128062239422,20.7826048507168,4.86979862677452,3.2576084378274,3.90119283751493,0.643584399687529,NA,NA,NA,0
LOC111119316,1,2,1,67.2847000008605,73.7981015355831,6.51340153472266,2.53378327431645,3.22294948558195,0.6891662112655,NA,NA,NA,0
LOC111119319,3,4,1,1.51854219841544,2.08479717807718,0.566254979661734,3.12262885788288,4.37650521651652,1.25387635863363,NA,NA,NA,0
LOC111119326,2,3,1,76.6169717925216,78.8320101883032,2.21503839578158,8.39382755094339,8.70183099787131,0.308003446927923,NA,NA,NA,0
LOC111119349,3,4,1,33.2986230736886,31.7149137115921,-1.58370936209652,4.18244678577739,5.90669831301531,1.72425152723793,NA,NA,NA,0
LOC111119355,2,1,-1,54.3777334895508,55.1589818541134,0.78124836456265,2.29841419194894,1.9318380183276,-0.366576173621335,NA,NA,NA,0
LOC111119358,5,4,-1,82.2137363533537,83.5562988717727,1.34256251841894,10.2535635511674,9.67853427264448,-0.575029278522939,52842878,52842880,58,1
LOC111119375,4,5,1,66.3233360391252,70.9756823132268,4.65234627410163,11.8607800549062,14.7184705697184,2.85769051481213,41233866,41233868,65,1
LOC111119395,3,2,-1,78.610384841141,80.1517414128146,1.54135657167359,7.62615758056715,8.43111424415149,0.804956663584343,NA,NA,NA,0
LOC111119398,1,2,1,51.3441942761465,55.1956644358983,3.85147015975181,4.64742875,5.1244938928678,0.477065142867801,NA,NA,NA,0
LOC111119401,5,6,1,56.9134086826915,56.4960334868448,-0.417375195846681,11.1041201794034,12.3529586326019,1.24883845319857,41031489,41031491,-58,1
LOC111119405,4,5,1,85.1714299926133,85.1545756857545,-0.0168543068587752,7.49437414227374,14.4652198593819,6.97084571710816,NA,NA,NA,0
LOC111119421,3,4,1,0.44318302954116,0.411440026732546,-0.0317430028086141,5.46966687900709,5.87517021035461,0.40550333134752,NA,NA,NA,0
LOC111119422,12,13,1,84.1541034300766,85.1204188357281,0.966315405651414,4.58976845961481,4.8981159518513,0.308347492236487,NA,NA,NA,0
LOC111119423,1,0,-1,0.285819337862319,1.16557735714286,0.879758019280538,0.346607,0,-0.346607,NA,NA,NA,0
LOC111119425,1,2,1,0.837970398169981,0.341232430250561,-0.49673796791942,4.70860575,5.82904889256334,1.12044314256334,NA,NA,NA,0
LOC111119426,5,8,3,0.370727072763527,0.578209362232415,0.207482289468888,2.56062550070118,2.76413479316792,0.203509292466738,NA,NA,NA,0
LOC111119447,1,2,1,0.169964155681818,2.20955695196485,2.03959279628303,4.40449653780864,4.33204468312757,-0.0724518546810708,NA,NA,NA,0
LOC111119467,2,3,1,0.470724591368389,0.323675213154027,-0.147049378214362,5.15412905684211,6.62296036947368,1.46883131263157,NA,NA,NA,0
LOC111119469,3,2,-1,75.2761444185603,73.6373165818151,-1.63882783674516,7.51841249300156,8.39138056296008,0.872968069958523,NA,NA,NA,0
LOC111119490,2,3,1,60.2714040478845,61.2599486219302,0.988544574045726,5.18876577481034,4.73949332533661,-0.44927244947372,NA,NA,NA,0
LOC111119530,6,8,2,82.4092007995772,84.8118582333953,2.40265743381812,6.94444116640613,5.39720152267877,-1.54723964372736,NA,NA,NA,0
LOC111119532,6,8,2,0.957793973245277,1.07342382578926,0.115629852543979,12.105426925807,12.7166290315026,0.611202105695632,NA,NA,NA,0
LOC111119535,10,9,-1,85.1859709136477,86.1491526779872,0.963181764339524,12.9768383703898,11.6258676969657,-1.35097067342402,NA,NA,NA,0
LOC111119539,1,2,1,53.2248997508113,55.1128647074624,1.88796495665111,8.13498804835925,7.34732079792746,-0.787667250431787,NA,NA,NA,0
LOC111119552,5,4,-1,55.7953164480762,57.9145549396597,2.1192384915835,3.54701522603476,4.0139323689303,0.466917142895539,NA,NA,NA,0
LOC111119555,4,5,1,68.5849096622823,68.3211785257549,-0.263731136527426,11.6435994522964,12.4767449051,0.833145452803558,30917966,30917968,70,1
LOC111119562,4,3,-1,69.8224930280341,71.2646330077442,1.44213997971001,5.93629618095827,5.69700004756012,-0.23929613339816,NA,NA,NA,0
LOC111119574,7,11,4,76.9048328934876,75.8540517246758,-1.05078116881172,13.1534853040699,13.1984018316287,0.0449165275587671,NA,NA,NA,0
LOC111119582,5,3,-2,1.20726231844943,1.66947483133577,0.462212512886339,4.2550595576097,5.61243969039583,1.35738013278613,NA,NA,NA,0
LOC111119585,4,5,1,75.7073517439043,74.585896803572,-1.12145494033236,10.816990072265,11.4236275419741,0.606637469709112,NA,NA,NA,0
LOC111119594,8,11,3,72.6413982951861,74.6942504168694,2.05285212168329,20.1837815279712,21.3660447460538,1.18226321808262,NA,NA,NA,0
LOC111119621,5,6,1,0.303938647977097,0.416779970171262,0.112841322194165,11.02508087363,12.255110412412,1.23002953878196,NA,NA,NA,0
LOC111119630,9,8,-1,0.337602333604503,0.53593879361032,0.198336460005817,6.15509330795425,5.79191402283046,-0.363179285123789,NA,NA,NA,0
LOC111119636,3,4,1,76.8561575729254,70.8399107403115,-6.01624683261387,7.6134732571353,7.42156652413672,-0.191906732998588,NA,NA,NA,0
LOC111119640,10,8,-2,70.5695633466313,72.2268358420833,1.65727249545201,8.33079279113982,9.0868775931479,0.756084802008072,NA,NA,NA,0
LOC111119643,5,4,-1,85.4454489746542,86.7693188020806,1.32386982742636,6.50722415379792,8.04575679201003,1.53853263821211,NA,NA,NA,0
LOC111119644,3,4,1,75.8196928553567,76.5793464449952,0.759653589638447,5.97298535148074,5.52887503317747,-0.444110318303273,NA,NA,NA,0
LOC111119656,2,3,1,71.197613924691,70.8190079085533,-0.378606016137695,14.1634741325412,15.2481630509598,1.08468891841863,NA,NA,NA,0
LOC111119667,2,1,-1,5.37181869371515,0.560494410875407,-4.81132428283974,14.4292242820018,13.8089488333333,-0.620275448668474,NA,NA,NA,0
LOC111119715,1,2,1,0.758481622285087,0.902530598026449,0.144048975741362,11.30541825,11.3451836872129,0.0397654372128695,NA,NA,NA,0
LOC111119718,1,2,1,9.71577952650533,1.80670187214013,-7.9090776543652,1.07604865104594,2.64623017063166,1.57018151958573,NA,NA,NA,0
LOC111119720,1,2,1,0.996523172164097,0.154179968937326,-0.842343203226771,0.768643897402876,1.79024907140302,1.02160517400014,NA,NA,NA,0
LOC111119727,3,5,2,75.1769814218275,74.3768678398005,-0.800113582026995,13.5585278676156,12.0082383851859,-1.55028948242972,NA,NA,NA,0
LOC111119730,1,3,2,44.6126943565399,39.6799930537548,-4.93270130278508,4.5975202088558,5.20127485148903,0.603754642633229,NA,NA,NA,0
LOC111119733,6,8,2,86.1261564999325,84.9388343608709,-1.18732213906161,4.78117044497084,4.78476249854227,0.00359205357143022,NA,NA,NA,0
LOC111119756,1,2,1,64.6581906682692,61.0569785970996,-3.60121207116968,4.48356159243317,3.06614276906812,-1.41741882336505,NA,NA,NA,0
LOC111119763,2,1,-1,2.40712820843791,1.84549864208716,-0.561629566350749,4.60672455272668,4.29935627934735,-0.307368273379327,NA,NA,NA,0
LOC111119769,1,2,1,0.659570986845319,0.932554513945699,0.272983527100379,5.12775125,5.27780947370856,0.150058223708558,NA,NA,NA,0
LOC111119785,1,2,1,59.8707913464943,60.1422605147674,0.271469168273129,4.1764325427544,3.94939608763985,-0.227036455114547,58501711,58501713,57,1
LOC111119787,1,2,1,0.301067596774194,0.259144274193548,-0.0419233225806454,10.4646219065421,9.19363869859813,-1.27098320794394,NA,NA,NA,0
LOC111119793,1,3,2,0.580255756043881,0.685676689887442,0.105420933843561,2.76812951488095,2.43127827006173,-0.336851244819222,NA,NA,NA,0
LOC111119794,3,2,-1,17.3343662813431,14.0041049818548,-3.33026129948836,6.26790774140625,4.7730338015625,-1.49487393984375,NA,NA,NA,0
LOC111119811,2,3,1,62.7624670189726,69.2846862778057,6.52221925883312,4.88501103948161,5.68076820614828,0.795757166666666,NA,NA,NA,0
LOC111119816,1,2,1,59.5504449107276,73.4235077879851,13.8730628772574,5.37358025,5.95796669330289,0.584386443302892,NA,NA,NA,0
LOC111119819,3,4,1,0.14307897094055,0.727548482647238,0.584469511706688,4.22852216988169,6.13625517086763,1.90773300098594,NA,NA,NA,0
LOC111119829,2,1,-1,0.167662052675585,0.361917488235294,0.194255435559709,2.67789076820446,2.33448770315465,-0.343403065049811,NA,NA,NA,0
LOC111119835,1,2,1,41.8613411478771,41.2980915562898,-0.56324959158728,3.86476303977845,5.26192272490769,1.39715968512924,NA,NA,NA,0
LOC111119843,1,3,2,1.04929656998856,1.91093319628773,0.861636626299169,3.66045475,3.51862841816752,-0.141826331832477,NA,NA,NA,0
LOC111119845,2,4,2,84.1021440945871,85.9247263817274,1.82258228714035,5.28997117491438,5.28979433219178,-0.000176842722602544,NA,NA,NA,0
LOC111119848,3,4,1,0.304306753194275,0.265268294950255,-0.0390384582440199,11.26960480379,11.7194203722536,0.449815568463585,NA,NA,NA,0
LOC111119854,4,6,2,0.219817263317516,0.253673835802563,0.0338565724850468,6.45878734652417,6.24601823640799,-0.212769110116181,NA,NA,NA,0
LOC111119856,0,1,1,1.27123888175593,0.582989503027704,-0.68824937872823,0,1.5162595,1.5162595,NA,NA,NA,0
LOC111119859,6,7,1,74.1569625880373,73.826469255044,-0.330493332993242,13.9150165297968,14.5697585720843,0.65474204228746,NA,NA,NA,0
LOC111119864,7,6,-1,74.759489468423,73.743406241966,-1.01608322645696,8.16964606671935,8.23957323583202,0.0699271691126704,NA,NA,NA,0
LOC111119865,2,1,-1,64.9552421636364,65.3185345796261,0.363292415989761,9.57219360354907,9.93010842400836,0.357914820459284,NA,NA,NA,0
LOC111119866,3,5,2,1.17806568826304,1.20445054539994,0.0263848571368934,10.1296994552944,12.9092267283105,2.77952727301615,NA,NA,NA,0
LOC111119867,5,4,-1,0.305698593227768,1.31907810911404,1.01337951588627,9.35081774275362,8.2854781013857,-1.06533964136792,NA,NA,NA,0
LOC111119872,3,2,-1,0.267162566491022,0.29341145637794,0.0262488898869174,8.21217924030106,8.47953202969171,0.267352789390653,NA,NA,NA,0
LOC111119877,2,1,-1,0.868826602970978,1.04305797981039,0.174231376839415,7.70545732349207,7.03325887248678,-0.67219845100529,NA,NA,NA,0
LOC111119883,2,1,-1,0.284071504981767,0.27012558813714,-0.0139459168446265,7.81099614249875,6.01402235624686,-1.79697378625189,NA,NA,NA,0
LOC111119893,2,3,1,0.624863832429777,0.943952669236548,0.31908883680677,6.30247158589669,8.29828068446507,1.99580909856838,NA,NA,NA,0
LOC111119910,1,2,1,44.1444299718653,43.0750506418696,-1.06937932999561,5.7093075,5.36947614789533,-0.339831352104665,NA,NA,NA,0
LOC111119946,2,3,1,74.3537381629814,73.023851242078,-1.32988692090342,7.55060692586671,9.27272173044991,1.7221148045832,NA,NA,NA,0
LOC111119949,4,5,1,79.9651057416371,84.5750558762617,4.60995013462465,5.30317968726115,6.34005846337579,1.03687877611464,NA,NA,NA,0
LOC111119980,1,2,1,86.5488491034097,81.6469028069589,-4.90194629645079,5.32600625,5.64634581961923,0.320339569619231,NA,NA,NA,0
LOC111119988,4,5,1,84.1828970743856,83.1933862556553,-0.989510818730295,6.18312826890756,6.26931455396444,0.0861862850568809,NA,NA,NA,0
LOC111120008,1,2,1,0.268709689319832,0.442657012533347,0.173947323213515,3.779093,4.20163676595288,0.42254376595288,NA,NA,NA,0
LOC111120018,6,8,2,87.080817751233,88.832627078224,1.75180932699105,4.05122469722107,5.40467595008987,1.3534512528688,NA,NA,NA,0
LOC111120025,3,4,1,71.4248732833335,71.3465578121223,-0.0783154712112264,6.87989075871094,5.45881245476853,-1.42107830394242,NA,NA,NA,0
LOC111120028,2,1,-1,8.01586766945912,2.16434423441101,-5.85152343504811,2.87489606828704,5.92902749749228,3.05413142920524,NA,NA,NA,0
LOC111120050,2,3,1,0.37781855056958,0.475752054588595,0.0979335040190147,7.78290292195684,9.0170153162232,1.23411239426636,NA,NA,NA,0
LOC111120056,1,2,1,60.0388129792749,57.9808286177006,-2.05798436157431,12.91239175,9.5777595618162,-3.3346321881838,NA,NA,NA,0
LOC111120059,1,2,1,0.334259286474106,0.649603904656636,0.31534461818253,3.7086255,4.71330390985382,1.00467840985382,NA,NA,NA,0
LOC111120061,1,0,-1,1.22090616691092,2.49469942115407,1.27379325424315,1.63082925,0,-1.63082925,NA,NA,NA,0
LOC111120077,2,3,1,54.4284872264028,52.6209097254174,-1.8075775009853,12.5167186071596,13.1350734559468,0.618354848787172,52956461,52956463,-54,1
LOC111120090,3,4,1,59.9576301392647,63.2360160165161,3.27838587725142,13.9064955752398,13.8012407006894,-0.105254874550365,NA,NA,NA,0
LOC111120100,2,3,1,44.9338088613445,35.5355160397957,-9.39829282154886,4.21068713871188,6.5217930264755,2.31110588776362,NA,NA,NA,0
LOC111120118,4,7,3,61.2660426561455,60.617247101479,-0.648795554666499,10.2030947163188,11.4204349020398,1.21734018572104,31310426,31310428,-52,5
LOC111120118,4,7,3,61.2660426561455,60.617247101479,-0.648795554666499,10.2030947163188,11.4204349020398,1.21734018572104,31312379,31312381,-54,5
LOC111120118,4,7,3,61.2660426561455,60.617247101479,-0.648795554666499,10.2030947163188,11.4204349020398,1.21734018572104,31314207,31314209,56,5
LOC111120118,4,7,3,61.2660426561455,60.617247101479,-0.648795554666499,10.2030947163188,11.4204349020398,1.21734018572104,31339068,31339070,50,5
LOC111120118,4,7,3,61.2660426561455,60.617247101479,-0.648795554666499,10.2030947163188,11.4204349020398,1.21734018572104,31357924,31357926,-53,5
LOC111120125,4,3,-1,78.0522235475818,77.2247345496253,-0.827488997956564,13.7295494677594,9.28185182528817,-4.4476976424712,627748,627750,-72,1
LOC111120128,7,5,-2,87.4850758079083,87.4803236546407,-0.0047521532675745,11.2143910537151,9.18158792903489,-2.03280312468024,NA,NA,NA,0
LOC111120179,3,4,1,0.32541057443563,0.319426705896766,-0.00598386853886301,13.2807219435343,11.8106850740498,-1.47003686948449,NA,NA,NA,0
LOC111120244,2,3,1,82.7378138851596,85.8192542219803,3.08144033682075,14.9712577285951,12.9054038679438,-2.06585386065123,NA,NA,NA,0
LOC111120257,0,1,1,7.52987659444443,11.9423029029022,4.41242630845773,0,0.456621166666667,0.456621166666667,NA,NA,NA,0
LOC111120262,5,4,-1,65.8898288348791,72.7700531381041,6.88022430322502,3.79890268126253,4.0935747012024,0.294672019939879,NA,NA,NA,0
LOC111120381,1,2,1,0.71875303743284,0.654781859160181,-0.0639711782726585,10.2843635,10.6792333539787,0.394869853978674,NA,NA,NA,0
LOC111120402,0,1,1,2.22564701363636,2.3030832811853,0.0774362675489364,0,1.04153366666667,1.04153366666667,NA,NA,NA,0
LOC111120403,0,1,1,5.58675602601155,3.17160547839544,-2.41515054761611,0,0.8421455,0.8421455,NA,NA,NA,0
LOC111120407,1,2,1,0.223106268425452,0.257503652967627,0.0343973845421744,3.26811079823113,2.20384427311321,-1.06426652511793,NA,NA,NA,0
LOC111120466,3,2,-1,5.88748610333841,4.99928103533089,-0.888205068007522,1.67813128986746,2.62888594805472,0.950754658187258,NA,NA,NA,0
LOC111120467,2,3,1,73.8507182464308,75.0712055690822,1.22048732265139,14.1984768625027,12.3949623479732,-1.80351451452953,59602762,59602764,53,1
LOC111120472,1,2,1,1.83297129537895,3.03600706623752,1.20303577085858,7.524059,7.02644369672131,-0.497615303278689,NA,NA,NA,0
LOC111120473,2,3,1,84.3513103506401,81.3113095279299,-3.04000082271028,4.59875530830009,4.58559311491255,-0.0131621933875383,24683045,24683047,-51,1
LOC111120475,1,2,1,0.277938132402054,0.417724454249028,0.139786321846974,5.72598430737555,6.81644479819425,1.0904604908187,NA,NA,NA,0
LOC111120476,3,4,1,0.195409635145192,0.250061442956122,0.0546518078109297,5.74747000727934,6.6806205348802,0.933150527600852,NA,NA,NA,0
LOC111120480,3,2,-1,65.2856064001757,66.2354610078455,0.94985460766982,7.92392542249847,7.08296262026806,-0.840962802230405,19920062,19920064,55,1
LOC111120484,1,2,1,60.1325713459,58.0676116979906,-2.06495964790943,3.19615789293286,2.67382036336867,-0.522337529564192,NA,NA,NA,0
LOC111120485,3,4,1,33.6072159343844,44.5390342757148,10.9318183413304,2.54192932198252,4.65589316003948,2.11396383805696,NA,NA,NA,0
LOC111120495,2,1,-1,0.408515387507749,0.388977139318081,-0.0195382481896681,10.2181826282306,9.01757588922023,-1.20060673901037,NA,NA,NA,0
LOC111120506,1,2,1,1.34619701216308,7.18472370310694,5.83852669094386,6.4477085854232,5.49535259971637,-0.952355985706822,NA,NA,NA,0
LOC111120510,3,4,1,77.3791660016169,80.3402404815934,2.96107447997652,9.20474334301979,10.1823911382065,0.977647795186702,NA,NA,NA,0
LOC111120517,4,9,5,57.7144193796919,58.793321459634,1.07890207994208,7.834123401661,8.77826056002265,0.944137158361651,NA,NA,NA,0
LOC111120518,2,4,2,71.2146832814778,72.6909423585181,1.47625907704028,5.84413873849548,7.11165624217273,1.26751750367724,NA,NA,NA,0
LOC111120524,4,3,-1,79.2435907916716,80.2113568351888,0.967766043517187,5.63076633192438,5.83019464947741,0.199428317553035,NA,NA,NA,0
LOC111120525,3,4,1,79.4135604120497,77.3819928233618,-2.03156758868795,8.74170147943428,7.20338483296894,-1.53831664646534,NA,NA,NA,0
LOC111120537,1,2,1,62.5424806335123,66.1488035274598,3.60632289394741,5.8434765,5.36492710122283,-0.478549398777173,14248020,14248022,53,2
LOC111120537,1,2,1,62.5424806335123,66.1488035274598,3.60632289394741,5.8434765,5.36492710122283,-0.478549398777173,14258066,14258068,-59,2
LOC111120548,2,1,-1,68.4392639015907,68.0504511805255,-0.388812721065179,4.85880774557927,5.23616227012195,0.377354524542684,NA,NA,NA,0
LOC111120551,3,4,1,65.2859432097653,63.1283411565294,-2.15760205323583,14.4667933849488,42.1835686277908,27.716775242842,NA,NA,NA,0
LOC111120588,2,3,1,77.1225575320052,72.3459236959572,-4.77663383604798,5.08405281455018,5.1158036790354,0.0317508644852245,NA,NA,NA,0
LOC111120592,1,2,1,1.32350054267515,6.01423001728701,4.69072947461186,1.34666187982406,6.74932344608399,5.40266156625993,NA,NA,NA,0
LOC111120593,5,9,4,73.2058218740308,74.5282699556548,1.32244808162407,6.55465369817903,6.72697651055139,0.172322812372363,NA,NA,NA,0
LOC111120594,2,4,2,86.6590854962585,81.4163835057013,-5.24270199055719,5.618657,4.8754304375,-0.743226562499999,NA,NA,NA,0
LOC111120596,5,4,-1,59.8299032420407,60.0839974968741,0.254094254833483,10.3967086479203,12.0284852080878,1.63177656016753,NA,NA,NA,0
LOC111120598,5,7,2,76.2646375429872,74.5708875160546,-1.6937500269326,21.3316112033847,21.6326888880673,0.301077684682632,NA,NA,NA,0
LOC111120610,5,4,-1,0.370112904682732,0.579117385955076,0.209004481272344,9.23362852928022,9.18703272238403,-0.0465958068961836,NA,NA,NA,0
LOC111120622,1,2,1,0.329547518472906,0.335648152777778,0.00610063430487257,4.5767261679049,4.80014464850586,0.223418480600961,NA,NA,NA,0
LOC111120635,1,2,1,0.08726882512025,0.332345315314865,0.245076490194615,2.4091915,4.84358262736661,2.43439112736661,NA,NA,NA,0
LOC111120642,3,2,-1,0.357094208242781,0.294519619722347,-0.0625745885204335,12.5414035458167,14.1285543972444,1.58715085142764,NA,NA,NA,0
LOC111120657,11,9,-2,77.5303897031336,77.1301491370019,-0.400240566131714,7.44501340720921,6.60568473270059,-0.839328674508616,19180439,19180441,56,1
LOC111120670,1,2,1,25.6894170400706,18.689492045282,-6.99992499478864,8.35987475,7.17297210862917,-1.18690264137083,NA,NA,NA,0
LOC111120678,5,4,-1,0.476820370532954,0.414015788920999,-0.0628045816119548,10.9136699337632,10.7202214821415,-0.193448451621725,NA,NA,NA,0
LOC111120684,3,2,-1,82.392367514051,80.2892547972297,-2.10311271682126,5.24074425959656,6.33126046063455,1.09051620103799,NA,NA,NA,0
LOC111120694,5,7,2,0.332492640580728,0.416139779573732,0.0836471389930042,12.0432049917913,12.536004148864,0.492799157072602,NA,NA,NA,0
LOC111120703,2,3,1,63.0643246312733,65.5838259416015,2.51950131032822,5.73725747234016,8.71510726356977,2.97784979122961,NA,NA,NA,0
LOC111120727,2,1,-1,41.4794510788025,41.7220698755278,0.242618796725338,4.5013737248716,4.38633838151137,-0.115035343360232,NA,NA,NA,0
LOC111120730,1,2,1,89.6186624717377,86.9135949342384,-2.70506753749937,3.52190748557406,6.08039373760658,2.55848625203252,NA,NA,NA,0
LOC111120734,2,3,1,5.45567773823861,4.56701141491141,-0.888666323327201,2.85933416394336,4.58657240752844,1.72723824358509,NA,NA,NA,0
LOC111120749,2,3,1,0.377789981388352,3.42136677628585,3.0435767948975,4.5541025144408,3.02430136754062,-1.52980114690018,NA,NA,NA,0
LOC111120759,6,8,2,85.0628003183731,84.2008884211466,-0.861911897226491,5.95577961823959,6.03857815080224,0.0827985325626512,20264481,20264483,-51,2
LOC111120759,6,8,2,85.0628003183731,84.2008884211466,-0.861911897226491,5.95577961823959,6.03857815080224,0.0827985325626512,20264746,20264748,50,2
LOC111120761,4,3,-1,77.7151195713055,78.9630497595755,1.24793018826995,5.07895647383571,5.93549960070459,0.856543126868874,NA,NA,NA,0
LOC111120789,2,1,-1,0.338289600865661,0.790786194423653,0.452496593557992,3.05278989977435,3.7012985,0.648508600225649,NA,NA,NA,0
LOC111120819,2,3,1,0.624405958798631,0.712485721669535,0.0880797628709044,4.90655871254162,4.96881672733999,0.0622580147983758,NA,NA,NA,0
LOC111120823,3,2,-1,57.4244382987731,58.4167458882985,0.992307589525353,6.63991071356904,7.79266053304667,1.15274981947763,NA,NA,NA,0
LOC111120840,2,1,-1,69.9733179098022,62.5569070905225,-7.41641081927972,6.65583070929715,6.60829273818703,-0.0475379711101178,NA,NA,NA,0
LOC111120866,1,2,1,78.2952650524371,83.4359367866236,5.14067173418653,4.76777175,5.75839869018113,0.990626940181126,25637249,25637251,55,1
LOC111120874,7,6,-1,69.7835642618015,71.4363748573288,1.65281059552728,17.132821929349,18.0336463584389,0.900824429089802,NA,NA,NA,0
LOC111120878,1,2,1,62.7852492715774,59.2725670097508,-3.51268226182658,5.4998225,6.83111051511992,1.33128801511992,18123326,18123328,68,2
LOC111120878,1,2,1,62.7852492715774,59.2725670097508,-3.51268226182658,5.4998225,6.83111051511992,1.33128801511992,18123815,18123817,56,2
